Name,Firearm,Use count
Alarm für Cobra 11 - Season 27, Vektor SP1 Sport,1
Alarm für Cobra 11 - Season 27, Walther P99,1
Alarm für Cobra 11 - Season 27, Brügger & Thomet TP9,2
Alarm für Cobra 11 - Season 27, Heckler & Koch MP5A3,4
Alarm für Cobra 11 - Season 27, Heckler & Koch MP5A5,1
Alarm für Cobra 11 - Season 27, Heckler & Koch MP7,2
Alarm für Cobra 11 - Season 27, IMI Micro Uzi,3
Alarm für Cobra 11 - Season 27, IMI Mini Uzi,1
Alarm für Cobra 11 - Season 27, Intratec TEC-9,1
Alarm für Cobra 11 - Season 27, Armsel Protecta,2
Alarm für Cobra 11 - Season 27, Arsenal AR-SF,1
Alarm für Cobra 11 - Season 27, Heckler & Koch G3A3,1
Alarm für Cobra 11 - Season 27, Mosin Nagant M91/30,1
Alarm für Cobra 11 - Season 27, Sauer Model 202 Takedown LE,2
Alarm für Cobra 11 - Season 27, Mk II Grenade,2
Alarm für Cobra 11 - Season 28, SIG-Sauer P225,7
Alarm für Cobra 11 - Season 28, Walther P88C,7
Alarm für Cobra 11 - Season 28, Glock 17,3
Alarm für Cobra 11 - Season 28, Heckler & Koch P2000,5
Alarm für Cobra 11 - Season 28, Heckler & Koch USP,2
Alarm für Cobra 11 - Season 28, Heckler & Koch USP Compact,3
Alarm für Cobra 11 - Season 28, Reck Miami 92F,7
Alarm für Cobra 11 - Season 28, SIG-Sauer P228,1
Alarm für Cobra 11 - Season 28, Sphinx AT-2000P,3
Alarm für Cobra 11 - Season 28," Umarex ""Colt Government 1911 A1"" Replica (Nickel Finish)",1
Alarm für Cobra 11 - Season 28," Umarex ""Heckler & Koch P30"" Replica",3
Alarm für Cobra 11 - Season 28, Vektor SP1 Sport,1
Alarm für Cobra 11 - Season 28, Colt Python,1
Alarm für Cobra 11 - Season 28, FN P90,2
Alarm für Cobra 11 - Season 28, Heckler & Koch MP5A3,4
Alarm für Cobra 11 - Season 28, Heckler & Koch MP5A5,2
Alarm für Cobra 11 - Season 28, Heckler & Koch MP5K,2
Alarm für Cobra 11 - Season 28, Heckler & Koch MP5K-PDW,1
Alarm für Cobra 11 - Season 28, Heckler & Koch MP7,3
Alarm für Cobra 11 - Season 28, IMI Micro Uzi,3
Alarm für Cobra 11 - Season 28, IMI Mini Uzi,3
Alarm für Cobra 11 - Season 28, IMI Uzi,1
Alarm für Cobra 11 - Season 28, Armsel Protecta,1
Alarm für Cobra 11 - Season 28, Franchi SPAS-12,1
Alarm für Cobra 11 - Season 28, Heckler & Koch G36C,2
Alarm für Cobra 11 - Season 28, Heckler & Koch G36K,3
Alarm für Cobra 11 - Season 28, Unidentified AK variant,1
Alarm für Cobra 11 - Season 28, Mk 2 Hand Grenade,1
Alarm für Cobra 11 - Season 29, SIG-Sauer P225,8
Alarm für Cobra 11 - Season 29, Walther P88C,7
Alarm für Cobra 11 - Season 29, Beretta 92FS,4
Alarm für Cobra 11 - Season 29, Colt MK IV Series 70 Replica,1
Alarm für Cobra 11 - Season 29, FN Five-seveN,1
Alarm für Cobra 11 - Season 29, Glock 17,1
Alarm für Cobra 11 - Season 29, Heckler & Koch P2000,1
Alarm für Cobra 11 - Season 29, Heckler & Koch USP,1
Alarm für Cobra 11 - Season 29, SIG-Sauer P228,3
Alarm für Cobra 11 - Season 29, Smith & Wesson 4505,1
Alarm für Cobra 11 - Season 29, Smith & Wesson 4506,1
Alarm für Cobra 11 - Season 29, Sphinx AT 2000P,1
Alarm für Cobra 11 - Season 29, Taurus PT92AF,1
Alarm für Cobra 11 - Season 29," Umarex ""Colt Government 1911 A1"" Replica (Nickel Finish)",1
Alarm für Cobra 11 - Season 29, Vektor SP1 Sport,2
Alarm für Cobra 11 - Season 29, Walther PP,2
Alarm für Cobra 11 - Season 29, Colt Python,2
Alarm für Cobra 11 - Season 29," Umarex ""Smith & Wesson Chief's Special",3
Alarm für Cobra 11 - Season 29, Brügger & Thomet TP9,2
Alarm für Cobra 11 - Season 29, Heckler & Koch MP5A3,4
Alarm für Cobra 11 - Season 29, Heckler & Koch MP5SD3,2
Alarm für Cobra 11 - Season 29, Heckler & Koch UMP-9,2
Alarm für Cobra 11 - Season 29, IMI Mini Uzi,2
Alarm für Cobra 11 - Season 29, IMI Uzi,1
Alarm für Cobra 11 - Season 29, Intratec TEC-99,2
Alarm für Cobra 11 - Season 29, Mossberg 500 Cruiser,1
Alarm für Cobra 11 - Season 29, Heckler & Koch G3A3,1
Alarm für Cobra 11 - Season 29, Heckler & Koch G36K,5
Alarm für Cobra 11 - Season 29, Barrett M82A1M,1
Alarm für Cobra 11 - Season 29, Heckler & Koch PSG-1,3
Alarm für Cobra 11 - Season 29, Sauer Model 202 Takedown LE,6
Alarm für Cobra 11 - Season 29, Walther JR,6
Alarm für Cobra 11 - Season 29, Mk 2 Hand Grenade,1
Alarm für Cobra 11 - Season 30, SIG-Sauer P225,13
Alarm für Cobra 11 - Season 30, Walther P88C,9
Alarm für Cobra 11 - Season 30, Beretta 92FS,6
Alarm für Cobra 11 - Season 30, Beretta 92FS Inox,4
Alarm für Cobra 11 - Season 30, Glock 17,1
Alarm für Cobra 11 - Season 30, Heckler & Koch P2000,1
Alarm für Cobra 11 - Season 30, Heckler & Koch USP Compact,3
Alarm für Cobra 11 - Season 30, Retay Eagle,3
Alarm für Cobra 11 - Season 30, SIG-Sauer P226,1
Alarm für Cobra 11 - Season 30, SIG-Sauer P228,1
Alarm für Cobra 11 - Season 30, Smith & Wesson 5906,2
Alarm für Cobra 11 - Season 30, Sphinx AT 2000P,1
Alarm für Cobra 11 - Season 30," Umarex ""Colt Government 1911 A1"" Replica",2
Alarm für Cobra 11 - Season 30," Umarex ""Heckler & Koch P30"" Replica",2
Alarm für Cobra 11 - Season 30, Walther PP,1
Alarm für Cobra 11 - Season 30, Walther PPK,2
Alarm für Cobra 11 - Season 30, Colt Python,2
Alarm für Cobra 11 - Season 30, Brügger & Thomet TP9,2
Alarm für Cobra 11 - Season 30, Heckler & Koch MP5A3,10
Alarm für Cobra 11 - Season 30, Heckler & Koch MP5A5,2
Alarm für Cobra 11 - Season 30, Heckler & Koch MP5SD3,4
Alarm für Cobra 11 - Season 30, Heckler & Koch MP7,1
Alarm für Cobra 11 - Season 30, IMI Micro Uzi,3
Alarm für Cobra 11 - Season 30, IMI Mini Uzi,1
Alarm für Cobra 11 - Season 30, Intratec TEC-9,1
Alarm für Cobra 11 - Season 30, Armsel Protecta,1
Alarm für Cobra 11 - Season 30, Browning Over/Under Shotgun,2
Alarm für Cobra 11 - Season 30, Franchi SPAS-12,2
Alarm für Cobra 11 - Season 30, Mossberg 500 Cruiser,3
Alarm für Cobra 11 - Season 30, AKS-47,1
Alarm für Cobra 11 - Season 30, Arsenal SA-M5,2
Alarm für Cobra 11 - Season 30, Arsenal AR-SF,1
Alarm für Cobra 11 - Season 30, Heckler & Koch G3A3,3
Alarm für Cobra 11 - Season 30, Heckler & Koch G36K,3
Alarm für Cobra 11 - Season 30, Heckler & Koch SL8-4,2
Alarm für Cobra 11 - Season 30, Unidentified AK-variant,1
Alarm für Cobra 11 - Season 30, Heckler & Koch G3A3,1
Alarm für Cobra 11 - Season 30, DSR-precision GmbH DSR-1,1
Alarm für Cobra 11 - Season 31, SIG-Sauer P225,5
Alarm für Cobra 11 - Season 31, Walther P88C,6
Alarm für Cobra 11 - Season 31, Beretta 92FS,7
Alarm für Cobra 11 - Season 31, Beretta 92FS Inox,1
Alarm für Cobra 11 - Season 31, CZ 75,1
Alarm für Cobra 11 - Season 31, Glock 17,1
Alarm für Cobra 11 - Season 31, Heckler & Koch P2000,5
Alarm für Cobra 11 - Season 31, Heckler & Koch USP,1
Alarm für Cobra 11 - Season 31, SIG-Sauer P228,4
Alarm für Cobra 11 - Season 31, Sphinx AT 2000P,1
Alarm für Cobra 11 - Season 31," Umarex ""Heckler & Koch P30"" Replica",11
Alarm für Cobra 11 - Season 31, Vektor SP1 Sport,1
Alarm für Cobra 11 - Season 31, Smith & Wesson Model 686,1
Alarm für Cobra 11 - Season 31, Brügger & Thomet TP9,2
Alarm für Cobra 11 - Season 31, Heckler & Koch MP5A3,6
Alarm für Cobra 11 - Season 31, Heckler & Koch MP5A5,5
Alarm für Cobra 11 - Season 31, Heckler & Koch MP5K,1
Alarm für Cobra 11 - Season 31, Heckler & Koch MP7,2
Alarm für Cobra 11 - Season 31, IMI Uzi,4
Alarm für Cobra 11 - Season 31, Intratec TEC-9,2
Alarm für Cobra 11 - Season 31, Armsel Protecta,1
Alarm für Cobra 11 - Season 31, Franchi SPAS-12,1
Alarm für Cobra 11 - Season 31, AKS-47,3
Alarm für Cobra 11 - Season 31, Arsenal SA-M5,3
Alarm für Cobra 11 - Season 31, Arsenal AR-SF,2
Alarm für Cobra 11 - Season 31, Heckler & Koch G36,2
Alarm für Cobra 11 - Season 31, Sturmgewehr AKMS-K,1
Alarm für Cobra 11 - Season 31, DSR-precision GmbH DSR-1,3
Alarm für Cobra 11 - Season 31, RPG-7,2
Alarm für Cobra 11 - Season 31, Mk 2 Hand Grenade,3
Alarm für Cobra 11 - Season 32, SIG-Sauer P225,6
Alarm für Cobra 11 - Season 32, Walther P88C,5
Alarm für Cobra 11 - Season 32, Beretta 92FS,3
Alarm für Cobra 11 - Season 32, Beretta 92FS Inox,4
Alarm für Cobra 11 - Season 32, CZ 75 Automatic,1
Alarm für Cobra 11 - Season 32, Heckler & Koch P2000,4
Alarm für Cobra 11 - Season 32, Heckler & Koch USP Compact,2
Alarm für Cobra 11 - Season 32, SIG-Sauer P228,2
Alarm für Cobra 11 - Season 32, Smith & Wesson 5906,1
Alarm für Cobra 11 - Season 32," Umarex ""Colt Government 1911 A1"" Replica",2
Alarm für Cobra 11 - Season 32," Umarex ""Heckler & Koch P30"" Replica",3
Alarm für Cobra 11 - Season 32, Unidentified Pistol,1
Alarm für Cobra 11 - Season 32, Unidentified Pistol,1
Alarm für Cobra 11 - Season 32, Vektor SP1 Sport,1
Alarm für Cobra 11 - Season 32, Unidentified Revolver,3
Alarm für Cobra 11 - Season 32, Unidentified Revolver,1
Alarm für Cobra 11 - Season 32, Heckler & Koch MP5A3,2
Alarm für Cobra 11 - Season 32, Heckler & Koch MP5A5,1
Alarm für Cobra 11 - Season 32, Heckler & Koch MP7,3
Alarm für Cobra 11 - Season 32, IMI Uzi,1
Alarm für Cobra 11 - Season 32, Armsel Protecta,1
Alarm für Cobra 11 - Season 32, Franchi SPAS-12,1
Alarm für Cobra 11 - Season 32, Sturmgewehr AKMS-K,3
Alarm für Cobra 11 - Season 32, AKS-47,1
Alarm für Cobra 11 - Season 32, Arsenal SA-M5,1
Alarm für Cobra 11 - Season 32, Heckler & Koch G36K,6
Alarm für Cobra 11 - Season 32, MPi AKS-74NK,1
Alarm für Cobra 11 - Season 32, DSR-precision GmbH DSR-1,1
Alarm für Cobra 11 - Season 32, Heckler & Koch PSG-1,2
Alarm für Cobra 11 - Season 32, Milkor MGL Mk 1S (Airsoft Replica),2
Alarm für Cobra 11 - Season 32, Unidentified Minigun,3
Alarm für Cobra 11 - Season 33, SIG-Sauer P225,12
Alarm für Cobra 11 - Season 33, Walther P88C,11
Alarm für Cobra 11 - Season 33, Beretta 92FS,3
Alarm für Cobra 11 - Season 33, Beretta 92FS Inox,1
Alarm für Cobra 11 - Season 33, Heckler & Koch USP,1
Alarm für Cobra 11 - Season 33, Heckler & Koch USP Compact,1
Alarm für Cobra 11 - Season 33, SIG-Sauer P228,5
Alarm für Cobra 11 - Season 33, Smith & Wesson 5906,1
Alarm für Cobra 11 - Season 33, Sphinx AT 2000P,4
Alarm für Cobra 11 - Season 33, Taurus PT92AFS,1
Alarm für Cobra 11 - Season 33," Umarex ""Colt Government 1911 A1"" Replica",3
Alarm für Cobra 11 - Season 33," Umarex ""Heckler & Koch P30"" Replica",1
Alarm für Cobra 11 - Season 33, Walther P99,4
Alarm für Cobra 11 - Season 33, Walther PPK,1
Alarm für Cobra 11 - Season 33, Unidentified Revolver,1
Alarm für Cobra 11 - Season 33, Heckler & Koch MP5A2,1
Alarm für Cobra 11 - Season 33, Heckler & Koch MP5A3,5
Alarm für Cobra 11 - Season 33, Heckler & Koch MP5A5,1
Alarm für Cobra 11 - Season 33, IMI Micro Uzi,1
Alarm für Cobra 11 - Season 33, IMI Mini Uzi,3
Alarm für Cobra 11 - Season 33, IMI Uzi,2
Alarm für Cobra 11 - Season 33, Armsel Protecta,1
Alarm für Cobra 11 - Season 33, Maverick Model 88,3
Alarm für Cobra 11 - Season 33, Colt M16A1,1
Alarm für Cobra 11 - Season 33, Colt XM177E2,1
Alarm für Cobra 11 - Season 33, FAMAS F1,1
Alarm für Cobra 11 - Season 33, Heckler & Koch G36,3
Alarm für Cobra 11 - Season 33, Heckler & Koch G36K,4
Alarm für Cobra 11 - Season 33, DSR-precision GmbH DSR-1,1
Alarm für Cobra 11 - Season 33, Sauer Model 202 Takedown LE,3
Alarm für Cobra 11 - Season 33, Unidentified Sniper Rifle,1
Alarm für Cobra 11 - Season 33, RPG-7,2
Alarm für Cobra 11 - Season 33, Panzerfaust 3,2
Alarm für Cobra 11 - Season 33, GE M134 Minigun ,1
Alarm für Cobra 11 - Season 33, F-1 hand grenade,1
Alarm für Cobra 11 - Season 34, SIG-Sauer P225,12
Alarm für Cobra 11 - Season 34, Walther P88C,8
Alarm für Cobra 11 - Season 34, Beretta 92FS,3
Alarm für Cobra 11 - Season 34, Beretta 92FS Inox,1
Alarm für Cobra 11 - Season 34, Glock 17,2
Alarm für Cobra 11 - Season 34, Heckler & Koch P2000,2
Alarm für Cobra 11 - Season 34, Heckler & Koch USP Compact,1
Alarm für Cobra 11 - Season 34, SIG-Sauer P228,2
Alarm für Cobra 11 - Season 34, Sphinx AT 2000P,2
Alarm für Cobra 11 - Season 34," Umarex ""Colt Government 1911 A1"" Replica",1
Alarm für Cobra 11 - Season 34," Umarex ""Heckler & Koch P30"" Replica",3
Alarm für Cobra 11 - Season 34, Vektor SP1 Sport,1
Alarm für Cobra 11 - Season 34, Walther P99,3
Alarm für Cobra 11 - Season 34, Walther PPK,1
Alarm für Cobra 11 - Season 34, Heckler & Koch MP5A3,5
Alarm für Cobra 11 - Season 34, Heckler & Koch MP7,4
Alarm für Cobra 11 - Season 34, IMI Mini Uzi,1
Alarm für Cobra 11 - Season 34, IMI Uzi,1
Alarm für Cobra 11 - Season 34, Franchi SPAS-12,1
Alarm für Cobra 11 - Season 34, Maverick Model 88,3
Alarm für Cobra 11 - Season 34, Colt Carbine Model 653,3
Alarm für Cobra 11 - Season 34, Heckler & Koch G36,1
Alarm für Cobra 11 - Season 34, Heckler & Koch G36K,2
Alarm für Cobra 11 - Season 34, Heckler & Koch PSG-1,1
Alarm für Cobra 11 - Season 35, Heckler & Koch P30,7
Alarm für Cobra 11 - Season 35, Walther P88C,7
Alarm für Cobra 11 - Season 35, Beretta 92FS,5
Alarm für Cobra 11 - Season 35, Beretta 92FS Inox,1
Alarm für Cobra 11 - Season 35, Glock 17,3
Alarm für Cobra 11 - Season 35, Heckler & Koch USP Compact,2
Alarm für Cobra 11 - Season 35, SIG-Sauer P225,2
Alarm für Cobra 11 - Season 35, SIG-Sauer P228,3
Alarm für Cobra 11 - Season 35, Smith & Wesson 39,2
Alarm für Cobra 11 - Season 35, Sphinx AT 2000P,1
Alarm für Cobra 11 - Season 35, Taurus PT92AFS,1
Alarm für Cobra 11 - Season 35," Umarex ""Colt Government 1911 A1"" Replica",1
Alarm für Cobra 11 - Season 35," Umarex ""Heckler & Koch P30"" Replica",2
Alarm für Cobra 11 - Season 35, Golden 1911 type pistol,2
Alarm für Cobra 11 - Season 35, Walther P99,1
Alarm für Cobra 11 - Season 35, Unidentified Revolver,1
Alarm für Cobra 11 - Season 35, Unidentified Revolver,1
Alarm für Cobra 11 - Season 35, Unidentified Revolver,1
Alarm für Cobra 11 - Season 35, Unidentified Revolver,2
Alarm für Cobra 11 - Season 35, Unidentified Revolver,1
Alarm für Cobra 11 - Season 35, Unidentified Revolver,1
Alarm für Cobra 11 - Season 35, Unidentified Revolver,1
Alarm für Cobra 11 - Season 35, Browning Over/Under Shotgun,4
Alarm für Cobra 11 - Season 35, Mossberg 500 Cruiser,2
Alarm für Cobra 11 - Season 35, Unidentified Shotgun,1
Alarm für Cobra 11 - Season 35, Heckler & Koch MP5A3,2
Alarm für Cobra 11 - Season 35, Heckler & Koch MP7,3
Alarm für Cobra 11 - Season 35, Heckler & Koch UMP-9,1
Alarm für Cobra 11 - Season 35, IMI Mini Uzi,1
Alarm für Cobra 11 - Season 35, Heckler & Koch G3A3,2
Alarm für Cobra 11 - Season 35, Heckler & Koch G3SG/1,1
Alarm für Cobra 11 - Season 35, AIMR,2
Alarm für Cobra 11 - Season 35, AR-15 Rifle,1
Alarm für Cobra 11 - Season 35, DSR-precision GmbH DSR-1,1
Alarm für Cobra 11 - Season 36, Heckler & Koch P30,7
Alarm für Cobra 11 - Season 36, Walther P88C,8
Alarm für Cobra 11 - Season 36, Beretta 92FS,2
Alarm für Cobra 11 - Season 36, Beretta 92FS Inox,4
Alarm für Cobra 11 - Season 36, CZ 75B,1
Alarm für Cobra 11 - Season 36, Glock 17,1
Alarm für Cobra 11 - Season 36, Heckler & Koch P2000,1
Alarm für Cobra 11 - Season 36, Heckler & Koch USP,2
Alarm für Cobra 11 - Season 36, Heckler & Koch USP Compact,1
Alarm für Cobra 11 - Season 36, Makarov PM,1
Alarm für Cobra 11 - Season 36, SIG-Sauer P225,2
Alarm für Cobra 11 - Season 36, SIG-Sauer P228,4
Alarm für Cobra 11 - Season 36, Vektor SP1 Sport,1
Alarm für Cobra 11 - Season 36, Walther P99,1
Alarm für Cobra 11 - Season 36, Walther PP,3
Alarm für Cobra 11 - Season 36, Walther PPK/S,1
Alarm für Cobra 11 - Season 36, Unidentified Pistol,1
Alarm für Cobra 11 - Season 36, Colt Python,1
Alarm für Cobra 11 - Season 36, Unidentified Revolver,1
Alarm für Cobra 11 - Season 36, Unidentified Revolver,1
Alarm für Cobra 11 - Season 36, Franchi SPAS-12,1
Alarm für Cobra 11 - Season 36, Mossberg 500 Cruiser,4
Alarm für Cobra 11 - Season 36, Unidentified Shotgun,1
Alarm für Cobra 11 - Season 36, Heckler & Koch MP5A3,1
Alarm für Cobra 11 - Season 36, Heckler & Koch MP5K,3
Alarm für Cobra 11 - Season 36, Heckler & Koch MP5SD6,2
Alarm für Cobra 11 - Season 36, Heckler & Koch MP7,1
Alarm für Cobra 11 - Season 36, Heckler & Koch UMP-9,1
Alarm für Cobra 11 - Season 36, IMI Micro Uzi,2
Alarm für Cobra 11 - Season 36, IMI Uzi,6
Alarm für Cobra 11 - Season 36, Heckler & Koch G3A3,1
Alarm für Cobra 11 - Season 36, Heckler & Koch USC,3
Alarm für Cobra 11 - Season 36, Sauer Model 202 Takedown LE,2
Alarm für Cobra 11 - Season 36," M20B1 ""Super Bazooka""",3
Alarm für Cobra 11 - Season 36, Unidentified Taser Gun,1
Alarm für Cobra 11 - Season 37, Heckler & Koch P30,8
Alarm für Cobra 11 - Season 37, Walther P88C,5
Alarm für Cobra 11 - Season 37, Beretta 92FS,4
Alarm für Cobra 11 - Season 37, Glock 17,2
Alarm für Cobra 11 - Season 37, Heckler & Koch P2000,2
Alarm für Cobra 11 - Season 37, SIG-Sauer P225,3
Alarm für Cobra 11 - Season 37, SIG-Sauer P228,1
Alarm für Cobra 11 - Season 37, Unidentified Pistol,1
Alarm für Cobra 11 - Season 37, Unidentified Pistol,1
Alarm für Cobra 11 - Season 37, EKOL Viper,1
Alarm für Cobra 11 - Season 37, Umarex Smith & Wesson Chief's Special,1
Alarm für Cobra 11 - Season 37, Unidentified Revolver,1
Alarm für Cobra 11 - Season 37, Heckler & Koch MP5A2,2
Alarm für Cobra 11 - Season 37, Heckler & Koch MP5A3,2
Alarm für Cobra 11 - Season 37, Heckler & Koch MP7,1
Alarm für Cobra 11 - Season 37, Heckler & Koch UMP-9,3
Alarm für Cobra 11 - Season 37, IMI Uzi,1
Alarm für Cobra 11 - Season 37, Heckler & Koch G3A4,2
Alarm für Cobra 11 - Season 37, Heckler & Koch G36K,2
Alarm für Cobra 11 - Season 37, Karabiner 98k,1
Alarm für Cobra 11 - Season 37, Heckler & Koch HK416,1
Alarm für Cobra 11 - Season 37, Unidentified AK style Rifle,1
Alarm für Cobra 11 - Season 37, Heckler & Koch PSG-1,1
Alarm für Cobra 11 - Season 37, Sauer Model 202 Takedown LE,4
Alarm für Cobra 11 - Season 44, Heckler & Koch P30,6
Alarm für Cobra 11 - Season 44, Walther P88C,1
Alarm für Cobra 11 - Season 44, Glock 17,12
Alarm für Cobra 11 - Season 44, Heckler & Koch USP Compact,2
Alarm für Cobra 11 - Season 44, Walther P99,11
Alarm für Cobra 11 - Season 44, Grand Power P1,2
Alarm für Cobra 11 - Season 44, Walther PPQ,3
Alarm für Cobra 11 - Season 44, Unidentified Revolver,2
Alarm für Cobra 11 - Season 44, Heckler & Koch MP5A3,7
Alarm für Cobra 11 - Season 44, Brügger & Thomet MP9,1
Alarm für Cobra 11 - Season 44, Heckler & Koch HK416,5
Alarm für Cobra 11 - Season 44, CZ 805 BREN,1
Alarm für Cobra 11 - Season 44, M67 hand grenade,1
Alarm für Cobra 11 - Season 7, Walther P88C,2
Alarm für Cobra 11 - Season 7, Beretta 92FS Inox,1
Alarm für Cobra 11 - Season 7, KSC M93R,1
Alarm für Cobra 11 - Season 7," Umarex ""Tokyo Soldier TS2011 C"" Airsoft Pistol",1
Alarm für Cobra 11 - Season 7, Walther P38,1
Alarm für Cobra 11 - Season 7, Zastava CZ99,2
Alarm für Cobra 11 - Season 7, Smith & Wesson Model 19,2
Alarm für Cobra 11 - Season 7, Double Barreled Shotgun,2
Alarm für Cobra 11 - Season 7, Mossberg 500 Cruiser,1
Alarm für Cobra 11 - Season 7, Winchester Model 1200,1
Alarm für Cobra 11 - Season 7, Heckler & Koch MP5K,1
Alarm für Cobra 11 - Season 7, IMI Micro Uzi,1
Alarm für Cobra 11 - Season 7, SA Vz.61 Skorpion,1
Alarm für Cobra 11 - Season 7, Steyr AUG A1,1
Alarm für Cobra 11 - Season 7, Heckler & Koch SL8,1
Alarm für Cobra 11 - Season 7, Mauser 86 SR,1
Alarm für Cobra 11 - Season 7, Mauser SR-93,2
Alarm für Cobra 11 - Season 7, Unidentified Hunting Rifle,1
Alarm für Cobra 11 - Season 7, Unidentified Hunting Rifle,1
Alarm für Cobra 11 - Season 7, Unidentified Sniper Rifle,1
Alarm für Cobra 11 - Season 7, AGS-17 Plamya,1
Alarm für Cobra 11 - Season 7, EMP W (mocked up Calico M950),1
Alarm für Cobra 11 - Season 7, RPG-18,1
Alarm für Cobra 11 - Season 8, Walther P88C,0
Alarm für Cobra 11 - Season 8, CZ 75,1
Alarm für Cobra 11 - Season 8, Kimar Lady K,1
Alarm für Cobra 11 - Season 8, Stechkin APS,1
Alarm für Cobra 11 - Season 8, Walther P38,1
Alarm für Cobra 11 - Season 8, AK-47,1
Alarm für Cobra 11 - Season 8, Heckler & Koch PSG-1,2
Alarm für Cobra 11 - Season 8, Mauser 86 SR,2
Alarm für Cobra 11 - Season 9, Walther P88C,10
Alarm für Cobra 11 - Season 9, Beretta 92FS,3
Alarm für Cobra 11 - Season 9, Beretta 92FS Inox,1
Alarm für Cobra 11 - Season 9, CZ 75 Automatic,1
Alarm für Cobra 11 - Season 9, KSC M93R,1
Alarm für Cobra 11 - Season 9, SIG-Sauer P225,3
Alarm für Cobra 11 - Season 9, SIG-Sauer P228,5
Alarm für Cobra 11 - Season 9, Smith & Wesson 39,1
Alarm für Cobra 11 - Season 9, Stechkin APS,1
Alarm für Cobra 11 - Season 9," Umarex ""Colt Government 1911 A1"" Replica",3
Alarm für Cobra 11 - Season 9, Umarex Hämmerli P26,1
Alarm für Cobra 11 - Season 9, Smith & Wesson Model 36,2
Alarm für Cobra 11 - Season 9, Mossberg 500,1
Alarm für Cobra 11 - Season 9, Mossberg 500 Cruiser,1
Alarm für Cobra 11 - Season 9, Heckler & Koch MP5A2,3
