Name,Firearm,Use count
Johnny Handsome, Smith & Wesson Model 66,2
Johnny Handsome, MAC-10,2
Johnny Handsome, Double Barreled Shotgun,1
Johnny Handsome, Ithaca 37,1
Johnny Mnemonic,  Dan Wesson Model 15 Revolver ,1
Johnny Mnemonic, Walther PPK,1
Johnny Mnemonic, Heckler & Koch MP5A2,1
Johnny Mnemonic, AT4,1
Johnny Mnemonic, Crossbow,1
Johnny Mnemonic, Futuristic Blaster Pistol,2
Joint Security Area, Beretta 92FS,4
Joint Security Area," ""Pre-B"" CZ 75",4
Joint Security Area, M16A1 (With M16A2 handguards),3
Joint Security Area, AKM,4
Joint Security Area, Colt Model 653,2
Joint Security Area, M4A1 Carbine,2
Joint Security Area, Daewoo K3 (Mocked up as M249 SAW),2
Joint Security Area, Browning M1919A4,1
Joint Security Area, M203 Grenade Launcher,1
Joint Security Area, M72 LAW,2
Jojo Rabbit, Walther P38,2
Jojo Rabbit, Luger P08,3
Jojo Rabbit, Gasser Revolver,1
Jojo Rabbit, Haenel MP28/II,2
Jojo Rabbit, MP40,2
Jojo Rabbit, MP3008,2
Jojo Rabbit, PPSh-41,1
Jojo Rabbit, PPS-43,2
Jojo Rabbit, M1A1 Thompson,2
Jojo Rabbit, Karabiner 98K,6
Jojo Rabbit, Gewehr 1898,2
Jojo Rabbit, StG-44,2
Jojo Rabbit, Mosin Nagant Rifle,2
Jojo Rabbit, Lee-Enfield No.1 Mk.III,1
Jojo Rabbit, M1 Garand,1
Jojo Rabbit, M1 Carbine,2
Jojo Rabbit, MG42,4
Jojo Rabbit, Browning Automatic Rifle,1
Jojo Rabbit, Degtyaryov DP-28,1
Jojo Rabbit, Browning M1919A4,1
Jojo Rabbit, Browning M2HB,2
Jojo Rabbit, Model 24 Stielhandgranate,2
Jojo Rabbit, Panzerschreck,3
Jojo Rabbit, Panzerfaust,1
Jojo Rabbit," M8 ""Greyhound""",2
Jojo Rabbit, M5 Half track,2
Jojo Rabbit," M36 ""Jackson"" Tank Destroyer",1
Joker (1991),  Nagant M1895 ,9
Joker (1991),  Mauser C96 ,6
Joker (1991),  Mosin Nagant M1938 Carbine ,7
Joker (1991),  TOZ-34E ,6
Joker (1991),  Degtyaryov DP-27 (visually modified) ,6
Joker (1991),  SPSh Flare Pistol ,2
Joker (1991),  RG-14/30 Hand Grenades ,3
Joker (2019), Smith & Wesson Chief's Special,3
Joker (2019), Colt M1911A1,2
Jonah Hex, Single Action Army Cavalry,8
Jonah Hex, Colt 1851 Navy,2
Jonah Hex, Colt Theur Derringer,2
Jonah Hex, LeMat 1861,3
Jonah Hex, Remington 1858 New Army,2
Jonah Hex, Remington 1866 Derringer,2
Jonah Hex, Stevens 12 Gauge Double Barrel Shotgun,1
Jonah Hex, Winchester 1887,1
Jonah Hex, Colt Model 1855,2
Jonah Hex, Enfield Pattern 1853,2
Jonah Hex, Sharps 1874 Buffalo Rifle,2
Jonah Hex," Springfield 1873 ""Trapdoor"" Carbine",2
Jonah Hex," Winchester Model 1866 ""Yellow Boy""",4
Jonah Hex, Winchester Model 1873,2
Jonah Hex, Colt 1874 Gatling Gun,2
Jonah Hex, Pistol Crossbows,2
Jonah Hex, Flame Thrower,2
Jonah Hex, Dynamite Bundles,2
Jonah Hex, Revolving Cannons,5
Jonathan of the Bears, Single Action Army,14
Jonathan of the Bears, Nagant M1895,4
Jonathan of the Bears, Smith & Wesson Model 10,1
Jonathan of the Bears," Mauser C96 ""Broomhandle""",4
Jonathan of the Bears, IZh-18,2
Jonathan of the Bears, IZh-K,6
Jonathan of the Bears, Single Barreled Shotgun,1
Jonathan of the Bears, Winchester Model 1895,9
Jonathan of the Bears,  Winchester Model 1895 Carbine ,4
Jonathan of the Bears, Winchester Model 1873,5
Jorinde and Joringel, Wheellock Pistol,3
Jorinde and Joringel, Musket,4
Jorinde and Joringel, Cannon,3
Journey from the Fall, AK-47,6
Journey from the Fall, Norinco Type 56,3
Journey of Honor,  Flintlock Pistol ,13
Journey of Honor, Brown Bess Flintlock Musket,6
Journey of Honor, Tanegashima,6
Journey of Honor, Assassination Device (knife pistol),3
Journey of Honor, El Rapido,6
Journey Southwest (Cesta na jihozápad),  Colt Dragoon ,9
Journey Southwest (Cesta na jihozápad),"  Single Action Army ""Civilian"" model ",5
Journey Southwest (Cesta na jihozápad),  Chamelot-Delvigne Model 1873 ,10
Journey Southwest (Cesta na jihozápad),  Gasser M1870/74 Montenegrin ,8
Journey Southwest (Cesta na jihozápad),  Smith & Wesson Military & Police (Spanish version) ,8
Journey Southwest (Cesta na jihozápad),  Winchester Model 1906 ,5
Journey Southwest (Cesta na jihozápad),  Winchester Model 1895 Sporter ,8
Journey Southwest (Cesta na jihozápad),  Winchester Model 1907 ,9
Journey Southwest (Cesta na jihozápad),  Winchester Model 1897 ,8
Journey to China: The Mystery of Iron Mask, Austrian Model 1798 Flintlock Pistol,2
Journey to China: The Mystery of Iron Mask, Flintlock Pistol,4
Journey to China: The Mystery of Iron Mask, French Style Flintlock Pistol,4
Journey to China: The Mystery of Iron Mask, British Style Flintlock Pistol,2
Journey to China: The Mystery of Iron Mask, Lucknow 1776 Flintlock Pistol,5
Journey to China: The Mystery of Iron Mask, Wheellock Pistol,4
Journey to China: The Mystery of Iron Mask, Augsburg Multibarrel Turnover Flintlock Pistol ,2
Journey to China: The Mystery of Iron Mask, Flintlock Boxlock Pocket Pistol,2
Journey to China: The Mystery of Iron Mask, Double-Barrel Flintlock Pistol,4
Journey to China: The Mystery of Iron Mask, Charleville Musket,8
Journey to China: The Mystery of Iron Mask, Brown Bess Flintlock Musket,1
Journey to China: The Mystery of Iron Mask, Nock Gun,1
Journey to China: The Mystery of Iron Mask, Flintlock Carbine,1
Journey to China: The Mystery of Iron Mask, Prologue,3
Journey to China: The Mystery of Iron Mask, Naval Cannon,4
Journey to China: The Mystery of Iron Mask, Cartoon Guns,3
Journey to the End of the Night, Taurus Model 85,2
Journey to the End of the Night, Taurus Model 431,4
Journey to the End of the Night, Unidentified Revolver,2
Journey to the End of the Night, Beretta 21A Bobcat,4
Journey to the End of the Night, Unidentified pistol,2
Journey to the End of the Night, M1911 Variant,1
Journey to the End of the Night, Micro UZI,2
Journey to the End of the Night, Fake MP5K,3
Journey's End (1930), Webley Mk VI,3
Journey's End (1930), M1917 Revolver,2
